Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_1.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
algorithm                                                                         algorithmType
http://w3id.org/mlsea/pwc/algorithm/DAGNN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DAGNN
http://w3id.org/mlsea/pwc/algorithm/DANet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DANet
http://w3id.org/mlsea/pwc/algorithm/DARTS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DARTS
http://w3id.org/mlsea/pwc/algorithm/DDQL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DDQL
http://w3id.org/mlsea/pwc/algorithm/DGI                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DGI
http://w3id.org/mlsea/pwc/algorithm/DNAS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DNAS
http://w3id.org/mlsea/pwc/algorithm/Deep%20LSTM%20Reader                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DeepLSTMReader
http://w3id.org/mlsea/pwc/algorithm/DeepCluster                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DeepCluster
http://w3id.org/mlsea/pwc/algorithm/DenseNet-Elastic                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DenseNet-Elastic
http://w3id.org/mlsea/pwc/algorithm/Depthwise%20Dilated%20Separable%20Convolution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DepthwiseDilatedSeparableConvolution
http://w3id.org/mlsea/pwc/algorithm/DiffPool                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DiffPool
http://w3id.org/mlsea/pwc/algorithm/Differentiable%20NAS                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DifferentiableNAS
http://w3id.org/mlsea/pwc/algorithm/Discriminative%20Regularization                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/DiscriminativeRegularization
http://w3id.org/mlsea/pwc/algorithm/EESP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/EESP
http://w3id.org/mlsea/pwc/algorithm/ELiSH                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ELiSH
http://w3id.org/mlsea/pwc/algorithm/ERU                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ERU
http://w3id.org/mlsea/pwc/algorithm/ESPNetv2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ESPNetv2
http://w3id.org/mlsea/pwc/algorithm/EdgeBoxes                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/EdgeBoxes
http://w3id.org/mlsea/pwc/algorithm/Elastic%20Dense%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ElasticDenseBlock
http://w3id.org/mlsea/pwc/algorithm/Elastic%20ResNeXt%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/ElasticResNeXtBlock
http://w3id.org/mlsea/pwc/algorithm/Epsilon%20Greedy%20Exploration                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/EpsilonGreedyExploration
http://w3id.org/mlsea/pwc/algorithm/FBNet                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FBNet
http://w3id.org/mlsea/pwc/algorithm/FBNet%20Block                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FBNetBlock
http://w3id.org/mlsea/pwc/algorithm/FFMv1                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FFMv1
http://w3id.org/mlsea/pwc/algorithm/FFMv2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FFMv2
http://w3id.org/mlsea/pwc/algorithm/FLICA                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/FLICA
http://w3id.org/mlsea/pwc/algorithm/GECO                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GECO
http://w3id.org/mlsea/pwc/algorithm/GHM-C                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GHM-C
http://w3id.org/mlsea/pwc/algorithm/GHM-R                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GHM-R
http://w3id.org/mlsea/pwc/algorithm/GIN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GIN
http://w3id.org/mlsea/pwc/algorithm/GLOW                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GLOW
http://w3id.org/mlsea/pwc/algorithm/GPipe                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GPipe
http://w3id.org/mlsea/pwc/algorithm/GSoP-Net                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GSoP-Net
http://w3id.org/mlsea/pwc/algorithm/Gather-Excite%20Networks                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Gather-ExciteNetworks
http://w3id.org/mlsea/pwc/algorithm/Grid%20R-CNN                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GridR-CNN
http://w3id.org/mlsea/pwc/algorithm/Groupwise%20Point%20Convolution                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/GroupwisePointConvolution
http://w3id.org/mlsea/pwc/algorithm/HBMP                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HBMP
http://w3id.org/mlsea/pwc/algorithm/HardELiSH                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HardELiSH
http://w3id.org/mlsea/pwc/algorithm/Hierarchical%20MTL                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HierarchicalMTL
http://w3id.org/mlsea/pwc/algorithm/HyperTree%20MetaModel                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/HyperTreeMetaModel
http://w3id.org/mlsea/pwc/algorithm/Inception%20v2                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/Inceptionv2
http://w3id.org/mlsea/pwc/algorithm/InfoNCE                                                                                  http://w3id.org/mlso/vocab/ml_algorithm/InfoNCE
